UWMC, 1.0
NP, -0.0
ATH, 0.3249196962330
VIAC, 0.07870170682460
USA, -0.0
SI, 1.631851687130
AM, -0.1583844403250
TLRY, -0.07870170682460
PE, -0.0
NYC, -0.0
SEE, 0.8540806854630
PLTR, -0.1583844403250
ANY, -0.0
GME, -0.8540806854630
SO, 0.3249196962330
AMC, -0.3249196962330
CBS, -0.0
DD, 0.7265425280050
